Command;Hit level;Damage;Start up frame;Block frame;Hit frame;Counter hit frame;Notes;Tags;Transitions;Wavu id;Name;Recovery;Image;Video
FLK.1,1;h, h;14, 8;i12, i15;-9;+0;;"* Combo from 1st CH with 3F delay
* Jail from 1st block with 3F delay
* Move can be delayed by 3F
* Transition to r18? FLK with b (-4/+5/+5)
* Transition to r1? ALB with 3+4 (+14g/+23g/+23)
* r18? FLK FC cancel?";;FLK,ALB;Steve-FLK.1,1;;r25;;File:t8-p2-steve-flk.1,1,1,2.mp4
FLK.1,1,1;h, h, h;14, 8, 8;i12, ,i15;-9;+0;;"* Combo from 2nd CH with 1F delay
* Jail from 2nd block with 1F delay
* Move can be delayed by 1F
* Transition to r18? FLK with b (-4/+5/+5)
* Transition to r1? ALB with 3+4 (+14g/+23g/+23)";;FLK,ALB;Steve-FLK.1,1,1;;r25;;File:t8-p2-steve-flk.1,1,1,2.mp4
FLK.1,1,1,2;h, h, h, m;14, 8, 8, 22;i12, ,i20~22;-12;+17a (+0);;"* Tornado
* Combo from 3rd hit";trn;;Steve-FLK.1,1,1,2;Spiteful Combination;;;File:t8-p2-steve-flk.1,1,1,2.mp4
FLK.1,1,2;h, h, m;14, 8, 22;i12, ,i20~22;-12;+17a (+0);;"* Tornado
* Combo from 2nd CH
* Same hit as (FLK.1,1,1),2";trn;;Steve-FLK.1,1,2;;;;
FLK.1,1,d+1;h, h, h;14, 8, 23;i12, ,i15~17;+0;+18g;+42a;"* Balcony Break
* Combo from 2nd CH with 9F delay
* Jail from 2nd block with no delay
* Move can be delayed by 11F
* Same hit as (FLK.1),d+1";bbr;;Steve-FLK.1,1,d+1;;r23;;
FLK.1,1,f+1;h, h, m;14, 8, 17;i12, ,i15;-5;+0;+10d;"* Spike
* Combo from 2nd CH with 9F delay
* Jail from 2nd block with no delay
* Move can be delayed by 11F
* Same hit as (FLK.1),f+1";spk;;Steve-FLK.1,1,f+1;;;;
FLK.1,2;h, m;14, 22;i12, i20~22;-12;+17a (+0);;"* Tornado
* Combo from 1st CH
* Same hit as (FLK.1,1,1),2";trn;;Steve-FLK.1,2;;;;
FLK.1,d+1;h, h;14, 23;i12, i15~17;+0;+18g;+42a;"* Balcony Break
* Combo from 1st CH with 14F delay
* Jail from 1st block with 3F delay
* Move can be delayed by 14F";bbr;;Steve-FLK.1,d+1;Power Hook Combo;r23;;File:t8-p2-steve-flk.1,d+1.mp4
FLK.1,f+1;h, m;14, 17;i12, i15;-5;+0;+10d;"* Spike
* Combo from 1st CH with 14F delay
* Jail from 1st block with 3F delay
* Move can be delayed by 14F";spk;;Steve-FLK.1,f+1;Tempest Combo;;;File:t8-p2-steve-flk.1,f+1.mp4
FLK.2;m;21;i18~19;-5c;+7d;+42a;"* Spike
* 6 chip damage on block";spk;;Steve-FLK.2;Fly Swatter;;;File:t8-p2-steve-flk.2.mp4
FLK.b+2;h;21;i14~15;-9;+35d (+27);;"* Tornado
* Balcony Break
* +0 frame advantage and 8 chip damage on block after absorbing an attack in power crush state
* Power crush 8~";trn bbr pc8~;;Steve-FLK.b+2;British Lancer;;;File:t8-p2-steve-flk.b+2.mp4
FLK.u+2;m;14;i17~19;-15;+34a (+24);;"* Tornado
* Low crush 12~32";trn js12~32;;Steve-FLK.u+2;Dreadnought Uppercut;r34;;File:t8-p2-steve-pab.uf+2.mp4
LNH.1;m;21;i14-15;-9;+15g;;"* Balcony Break
* Heat Engager

* Heat Dash +5g +43a(+35)

* Homing
* Transition to r18 FLK (-3/+21g) with B";bbr he hom;FLK;Steve-LNH.1;Vigilant Blow;r27;;File:t8-p2-steve-lnh.1.mp4
LNH.2;m;22;i16-17;-13;+61a (+51);;* Tornado;trn;;Steve-LNH.2;Bloodhound;;;File:t8-p2-steve-lnh.2.mp4
LNH.1+2;h;24;i18-19;+12;+51a (+31);;"* Guard Break
* Reversal Break
* Balcony Break
* 9 chip damage on block";rbr bbr;;Steve-LNH.1+2;Swingfire Advance;r42?;;File:t8-p2-steve-lnh.1+2.mp4
LWV.1;m;14;i14;-10;+1;;* Input b to r18? FLK (-3/+8/+8);;;Steve-LWV.1;;;;File:t8-p2-steve-lwv.1,1.mp4
LWV.1,1;m, m;14, 22;i14, i24~26;-13;+28a (+19);;"* Strong Aerial Tailspin
* Balcony Break
* Combo from 1st hit with 5F delay
* Move can be delayed by 10F";bbr;;Steve-LWV.1,1;Double Stinger;;;File:t8-p2-steve-lwv.1,1.mp4
LWV.1,2;m, h;14, 14;i14, i22~23;+3;+8;;"* Strong Aerial Tailspin
* Homing
* Combo from 1st hit with 7F delay
* Move can be delayed by 10F
* Transition to LNH
* Input b to cancel LNH at r34? (-1/+4/+4)";hom;LNH,LNH;Steve-LWV.1,2;Bee Sting Combo;r30? LNH;;File:t8-p2-steve-lwv.1,2.mp4
LWV.1,2~1;m, m;14, 17;i14, i30~31;-8;+4;+63a;* Input 1 at frame 17 of LWV.1,2;;;Steve-LWV.1,2~1;Swindler;;;
LWV.1,f+1;m, m;14, 9;i14, i17;-3;+3;;"* Combo from 1st hit with 10F delay
* Jail from 1st block with 1F delay
* Move can be delayed by 10F";;;Steve-LWV.1,f+1;;;;File:t8-p2-steve-lwv.1,f+1,1.mp4
LWV.1,f+1,1;m, m, h;14, 9, 8;i14, ,i16;+3;+7;+68a;"* Combo from 1st or 2nd hit
* Transition to r14? FLK with b (+4/+8/+69a)
* r14? FLK FC cancel?";;FLK;Steve-LWV.1,f+1,1;Centurion Rush;r18?;;File:t8-p2-steve-lwv.1,f+1,1.mp4
LWV.2;m;13;i14~16;-5;+4;;"* Transition to r10? PAB with f (-1/+8)
* r10? PAB FC cancel?";;PAB;Steve-LWV.2;;;;File:t8-p2-steve-lwv.2,1.mp4
LWV.2,1;m, m;13, 21;i14~16, i19;-8;+4c;+7d;"* Spike
* Combo from 1st CH with 5F delay
* Move can be delayed by 11F";spk;;Steve-LWV.2,1;Right Shoulder Rush > Billy Club;;;File:t8-p2-steve-lwv.2,1.mp4
OTG.d+1+2;L;16;i17;-11c;+2;;"* Recovers in crouch
* +0d (-8) on grounded hit";;;Steve-OTG.d+1+2;Cheapshot;r30;;
PAB.1;h;10;i12~13;-2;+9;;;;PAB;Steve-PAB.1;;PAB;;File:t8-p2-steve-pab.1,2,1.mp4
PAB.1,2;h, h;10, 14;i12~13, i15~16;+0;+8;;"* Combo from 1st hit
* Jail from 1st block";;PAB;Steve-PAB.1,2;;PAB;;File:t8-p2-steve-pab.1,2,1.mp4
PAB.1,2,1;h, h, m;10, 14, 21;i12~13, ,i18~20;-13;+8c;+44a;"* Spike
* Combo from 2nd CH with 8F delay
* Jail from 1st block with no delay
* Move can be delayed by 10F";spk;PAB;Steve-PAB.1,2,1;Albion Combination;PAB;;File:t8-p2-steve-pab.1,2,1.mp4
PAB.2;h;19;i14;+5;+14c;;"* Homing
* Transition to standing with B (+1/+10c)
* Punch parry
** +0d and 25 damage on a successful parry
* 5 chip damage on block
* Parry state 7?-13";hom ps7?-13;LNH;Steve-PAB.2;Spite Hook;LNH;;File:t8-p2-steve-pab.2.mp4
PAB.2~1;m;17;i27~28;-8;+4;+63a;;;;Steve-PAB.2~1;Swindler;;;
PAB.b+1;m;15;i17~18;-19;-6;;;;;Steve-PAB.b+1;;;;File:t8-p2-steve-pab.b+1,1,2,1.mp4
PAB.b+1,1;m, h;15, 10;i17~18, i18~19;-7;-1;;"* Combo from 1st hit with 11F delay
* Move can be delayed by 13F";;;Steve-PAB.b+1,1;;r25?;;File:t8-p2-steve-pab.b+1,1,2,1.mp4
PAB.b+1,1,2;m, h, m;15, 10, 12;i17~18, ,i18~20;-11;-5;;"* Combo from 2nd CH with 4F delay
* Move can be delayed by 10F";;;Steve-PAB.b+1,1,2;;;;File:t8-p2-steve-pab.b+1,1,2,1.mp4
PAB.b+1,1,2,1;m, h, m, m;15, 10, 12, 21;i17~18, ,i21;-10;+16a (+7);;"* Balcony Break
* Combo from 3rd hit
* Jail from 3rd block
* Transition to r18? FLK with b (-3/+23a (+14))
** r18? FLK FC cancel?";bbr;FLK;Steve-PAB.b+1,1,2,1;Lancaster Combination;;;File:t8-p2-steve-pab.b+1,1,2,1.mp4
PAB.b+2;m;25;i28~29;-13;+11a (+2);;"* Balcony Break
* Backswing Blow";bbr;;Steve-PAB.b+2;Swaying Hook;;;File:t8-p2-steve-pab.b+2.mp4
PAB.df+1;m;12;i15~16;-9;+2;;;;PAB;Steve-PAB.df+1;;PAB;;File:t8-p2-steve-pab.df+1,1,2,1.mp4
PAB.df+1,1;m, m;12, 14;i15~16, i19~20;-10;+1;;"* Combo from 1st hit with 7F delay
* Move can be delayed by 12f";;PAB;Steve-PAB.df+1,1;;PAB;;File:t8-p2-steve-pab.df+1,1,2,1.mp4
PAB.df+1,1,2;m, m, m;12, 14, 12;i15~16, ,i22;-11;-3;;"* Combo from 2nd CH with 5F delay
* Move can be delayed by 10F";;PAB;Steve-PAB.df+1,1,2;;PAB;;File:t8-p2-steve-pab.df+1,1,2,1.mp4
PAB.df+1,1,2,1;m, m, m, m;12, 14, 12, 20;i15~16, ,i16;-13;+17d;;"* Spike
* Combo from 3rd hit with 2F delay
* Jail from 3rd block with no delay
* Move can be delayed by 2F";spk;;Steve-PAB.df+1,1,2,1;Argos Rush;;;File:t8-p2-steve-pab.df+1,1,2,1.mp4
PAB.df+1,2;m, h;12, 20;i15~16, i17-18;+3;+8;;"* Strong Aerial Tailspin
* Homing
* Combo from 1st hit with 8F delay
* Transition to LNH
* Transition to standing with B (-1/+4)";hom;LNH,LNH;Steve-PAB.df+1,2;Cross Cut;LNH;;File:t8-p2-steve-pab.df+1,2.mp4
PAB.df+1,2~1;m, m;12, 17;i15~16, i30~31;-8;+4;+63a;;;;Steve-PAB.df+1,2~1;Swindler;;;
PAB.df+2;m;16;i16~17;-10;+31a (+21);;* Elbow;elb;PAB;Steve-PAB.df+2;Cutting Elbow;PAB;;File:t8-p2-steve-pab.df+2.mp4
PAB.d+1;l;11;i15~16;-12;+2;;"* Alternate input: FC df1
* High crush 6~";cs6~;PAB;Steve-PAB.d+1;Patella Smash;PAB;;File:t8-p2-steve-pab.d+1.mp4
PAB.d+2;l;25;i28~29;-12;+7;+32a;* High crush 6~;cs6~;FC;Steve-PAB.d+2;Knuckle Plow;FC;;File:t8-p2-steve-pab.d+2.mp4
PAB.f+2;m;18;i18~19;-13;+31a (+16);;;;PAB;Steve-PAB.f+2;;PAB;;File:t8-p2-steve-pab.f+2,1.mp4
PAB.f+2,1;m, m;18, 24;i18~19, i34~35;+1;+24a (+14);;"* Balcony Break
* Combo from 1st hit
* Interruptible by i16 or faster moves";bbr;;Steve-PAB.f+2,1;Straight Punch Combination;;;File:t8-p2-steve-pab.f+2,1.mp4
PAB.f+1+2;h,h;12,23;i12, i15~16;-5;+24a (+15);;* Balcony Break;bbr;;Steve-PAB.f+1+2;Nimrod Combination;;;File:t8-p2-steve-pab.f+1+2.mp4
PAB.uf+2;m;23;i17~19;-15;+34a (+24);;"* Tornado
* Low crush 9~";trn js9~;;Steve-PAB.uf+2;Dreadnought Uppercut;r34;;File:t8-p2-steve-pab.uf+2.mp4
RWV.1;m;13;i14~16;-5~-3;+4~+6;;"* Transition to r10? PAB with f (-1~+1/+8~+10)
* r10? PAB FC cancel?";;PAB;Steve-RWV.1;;;;File:t8-p2-steve-rwv.1,2.mp4
RWV.1,2;m, h;13, 17;i14~16, i22~23;+3;+8;;"* Strong Aerial Tailspin
* Homing
* Combo from 1st hit with 2F delay
* Move can be delayed by 11F
* Transition into LNH
* Input b to cancel LNH at r34? (-1/+4/+4)";hom;LNH;Steve-RWV.1,2;Hawk Swoop Combo;r30? LNH;;File:t8-p2-steve-rwv.1,2.mp4
RWV.1,2~1;m, m;13, 17;i14~16, i30~31;-8;+4;+63a;* Input 1 at frame 17 of RWV.1,2;;;Steve-RWV.1,2~1;Swindler;;;
RWV.2;m;22;i14;-13;+10a (+1);+31a (+5);"*
Balcony Break";bbr;;Steve-RWV.2;Gut Drill;;;File:t8-p2-steve-rwv.2.mp4
SWY.1;m;26;i16~17;-1c~+0c;+14c~+15c;;"* Can be +15c at farther ranges
* 10 chip damage on block";;;Steve-SWY.1;Billy Club;;;File:t8-p2-steve-swy.1.mp4
SWY.2;m;30;i17~18;-18;+36a;;* High crush 1~;cs1~;;Steve-SWY.2;Snake Charmer;;;File:t8-p2-steve-swy.2.mp4
1+3;t;35;i12~14;-6;+0d;;"* Homing
* Throw break 1 or 2
* Opponent left FUFA";hom;;Steve-1+3;Gut Wrencher;r31;;File:t8-p2-steve-1+3.mp4
2+4;t;35;i12~14;-3;+0d;;"*
Homing
* Floor Break
* Throw break 1 or 2
* Sideswitch
* Opponent left FDFT";hom fbr;;Steve-2+4;Brain Pulverizer;r31;;File:t8-p2-steve-2+4.mp4
Back throw;t;55;;;+5d;;"* Unbreakable
* Sideswitch
* Opponent left FUFT";;;Steve-Back throw;Schoolyard Bully;;;
FLK.1+2;th;40;i12~14;-6;+0d;;* 1+2 for throw break;;;Steve-FLK.1+2;Griffin Throw;;;File:t8-p2-steve-flk.1+2.mp4
Left throw;t;40;;-3;+0d;;"* Throw break 1
* Opponent left FUFR?";;;Steve-Left throw;Choke Slam;;;
PAB.1+2;th;45;i11;0;+0d;;* 1+2 for throw break;;;Steve-PAB.1+2;Ten Count;;;File:t8-p2-steve-pab.1+2.mp4
Right throw;t;40;;-3;+0d;;"* Throw break 2
* Opponent left FUFL?";;;Steve-Right throw;Throw Down;;;
SWY.1+2;th;;i10~15;-2;+1 / +10~17wc;;"* 3 damage on wall crush
* +10 when opponent hits the wall, if the throw is successful
* Frame advantage on wall crush increases up to +17 the further the opponent is from the wall
* Throw break 1+2
* 10F throw break window for NH and CH SWY.1+2";;;Steve-SWY.1+2;Position Change;;;File:t8-p2-steve-swy.1+2.mp4
SWY.1+2~b;th;;i10~15;-2;+1 / +13~23?wc;;"* 3 damage on wall crush
* +13 when opponent hits the wall after being rotated by < 90 degrees
* +17 when opponent hits the wall after being rotated by > 90 degrees
* +23? when opponent hits the wall after being rotated by 180 degrees?
* Frame advantage on wall crush increases up to +23? the further the opponent is from the wall
* Throw break 1+2
* 14F? throw break window for NH and CH SWY.1+2";;;Steve-SWY.1+2~b_u_d;;;;
TFA.1;th;15;;+0;+14;;"* Press 1 for throw break
* Partially uses remaining heat time";;;Steve-H.EXDThrow.1;Dominion Rush;;;File:t8-p2-steve-h.exdthrow.1.mp4
TFA.2;th;50;;+0;+0d;;"* Press 2 for throw break
* Partially uses remaining heat time";;;Steve-H.EXDThrow.2;Debutante Ball;;;File:t8-p2-steve-h.exdthrow.2.mp4
qcb+2+4;t;40;i12~14;-2;+0d;;"* 2 Throw break
* Opponent left FUFA";;;Steve-qcb+2+4;Spinning Elbow Drop;r25;;File:t8-p2-steve-qcb+2+4.mp4
uf+1+2;t;40;i12~13;+0;+0d;;"* 1+2 Throw break
* Sideswitch
* Opponent left FUFA";;;Steve-uf+1+2;Armlock Throw;r26;;File:t8-p2-steve-uf+1+2.mp4
